class,image_path,name,xmax,xmin,ymax,ymin
3,616c200d63007d8df3bd6979a1709de2.jpg,GARBAGE,117,34,294,225
3,616c200d63007d8df3bd6979a1709de2.jpg,GARBAGE,871,777,209,136
3,0d494d23f9c321a8757e06a702f16fff.jpg,GARBAGE,155,79,276,221
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,224,70,330,221
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,254,-3,487,336
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,532,291,483,362
2,a2d7343531e69d3840bf0ac6e186b7f5.jpg,POTHOLES,906,583,526,378
2,9e0e8b82fbdb6a770f2861572b82f95f.jpg,POTHOLES,282,23,389,246
2,9e0e8b82fbdb6a770f2861572b82f95f.jpg,POTHOLES,367,209,300,207
7,9e0e8b82fbdb6a770f2861572b82f95f.jpg,BAD_BILLBOARD,968,743,169,68
7,9e0e8b82fbdb6a770f2861572b82f95f.jpg,BAD_BILLBOARD,830,676,160,98
3,c206a84510d1b0639ad1e0a602dc302b.jpg,GARBAGE,1020,737,326,167
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,499,172,279,167
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,278,65,279,160
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,424,239,209,100
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,288,209,198,138
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,590,383,255,169
3,9c298dcc779c28215c8cb2efab03ca67.jpg,GARBAGE,761,651,243,183
0,d70e6d535f7322a645c394f3ea08437a.jpg,GRAFFITI,542,75,231,-24
3,116dbb30e7a95add9edc5c6fb165606d.jpg,GARBAGE,266,201,243,190
7,931d672fc0c8f1c956220553d695c75d.jpg,BAD_BILLBOARD,850,738,153,52
7,931d672fc0c8f1c956220553d695c75d.jpg,BAD_BILLBOARD,618,542,192,152
3,d5924641ab40646c87b30920b1634597.jpg,GARBAGE,444,302,338,236
4,56d63a039cdc65ef5a80b8c7265ed2fe.jpg,CONSTRUCTION_ROAD,653,508,277,188
4,56d63a039cdc65ef5a80b8c7265ed2fe.jpg,CONSTRUCTION_ROAD,811,587,313,165
3,56d63a039cdc65ef5a80b8c7265ed2fe.jpg,GARBAGE,956,866,313,257
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,457,396,198,160
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,340,287,187,156
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,204,159,187,154
3,b5434c4bbd08d4f28fecc5247388aeea.jpg,GARBAGE,838,767,236,202
2,712bcde1a786fed9d1c947bbbd2acef9.jpg,POTHOLES,369,-71,576,309
2,712bcde1a786fed9d1c947bbbd2acef9.jpg,POTHOLES,692,309,576,258
3,712bcde1a786fed9d1c947bbbd2acef9.jpg,GARBAGE,880,805,350,286
3,712bcde1a786fed9d1c947bbbd2acef9.jpg,GARBAGE,557,482,346,299
4,bce34cb1a33075c5c724c28ecbdb5013.jpg,CONSTRUCTION_ROAD,519,10,363,181
4,bce34cb1a33075c5c724c28ecbdb5013.jpg,CONSTRUCTION_ROAD,913,359,364,178
4,f1841082c9e919e2651136320cfde675.jpg,CONSTRUCTION_ROAD,849,289,277,145
4,f1841082c9e919e2651136320cfde675.jpg,CONSTRUCTION_ROAD,447,21,422,121
4,f1841082c9e919e2651136320cfde675.jpg,CONSTRUCTION_ROAD,1118,-66,576,204
3,cad4080ec0131328c6bd683f30bc4d8d.jpg,GARBAGE,467,376,325,284
7,5f2dc39dfbe3f6b5f4c7a71add40edd6.jpg,BAD_BILLBOARD,979,825,159,95
7,5f2dc39dfbe3f6b5f4c7a71add40edd6.jpg,BAD_BILLBOARD,854,747,173,114
7,77637a1999f3beefb31ca12a52ea2b4d.jpg,BAD_BILLBOARD,817,643,159,96
4,721e1bcf794391be04d32bc79cf4c6aa.jpg,CONSTRUCTION_ROAD,665,-49,555,142
4,721e1bcf794391be04d32bc79cf4c6aa.jpg,CONSTRUCTION_ROAD,1090,363,584,198
3,721e1bcf794391be04d32bc79cf4c6aa.jpg,GARBAGE,761,608,335,229
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,462,346,352,251
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,303,120,456,343
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,160,-3,507,372
0,a46a0b9c1c26af9b2368ef51fa96b2ef.jpg,GRAFFITI,976,677,549,328
7,1fa849a5bf5ad130f3858874594cc50b.jpg,BAD_BILLBOARD,725,651,248,202
3,dc74666c7f1e79655a8e779e33b6c3b9.jpg,GARBAGE,530,459,209,171
3,1217ebb0da918190e00c594e23310ac6.jpg,GARBAGE,854,694,173,54
9,964eb93919ab707e01826e044a618e12.jpg,CLUTTER_SIDEWALK,420,129,253,161
9,964eb93919ab707e01826e044a618e12.jpg,CLUTTER_SIDEWALK,685,447,248,183
9,964eb93919ab707e01826e044a618e12.jpg,CLUTTER_SIDEWALK,963,684,272,179
3,82e7af149aecca1c29fe3a9877400f7c.jpg,GARBAGE,600,489,371,311
3,82e7af149aecca1c29fe3a9877400f7c.jpg,GARBAGE,413,252,328,245
9,d70017e739da014203b86d31b74388a5.jpg,CLUTTER_SIDEWALK,570,-58,316,165
9,d70017e739da014203b86d31b74388a5.jpg,CLUTTER_SIDEWALK,997,643,337,203
3,d70017e739da014203b86d31b74388a5.jpg,GARBAGE,697,552,313,246
3,d70017e739da014203b86d31b74388a5.jpg,GARBAGE,385,276,284,232
2,6481a186273254aaaf22e61e7856b96f.jpg,POTHOLES,929,712,391,267
2,6481a186273254aaaf22e61e7856b96f.jpg,POTHOLES,661,525,294,202
2,dd929cf66e0ad3604ebeeeaecd66e257.jpg,POTHOLES,683,184,542,336
3,af14f47a981a7baa9786bbc725a09f1a.jpg,GARBAGE,531,345,415,324
3,af14f47a981a7baa9786bbc725a09f1a.jpg,GARBAGE,860,759,276,234
4,da741e48c89646c50dbca1ddade710a0.jpg,CONSTRUCTION_ROAD,546,24,409,166
4,da741e48c89646c50dbca1ddade710a0.jpg,CONSTRUCTION_ROAD,1035,385,424,158
3,fe26f29117042c3cc41b4eb096197cc4.jpg,GARBAGE,709,556,339,242
3,fe26f29117042c3cc41b4eb096197cc4.jpg,GARBAGE,903,786,336,246
0,fe26f29117042c3cc41b4eb096197cc4.jpg,GRAFFITI,182,-54,358,246
0,fe26f29117042c3cc41b4eb096197cc4.jpg,GRAFFITI,221,111,323,256
0,fe26f29117042c3cc41b4eb096197cc4.jpg,GRAFFITI,432,221,338,252
3,57dece91d2afdbd5e3f6f28132486460.jpg,GARBAGE,445,368,278,231
3,57dece91d2afdbd5e3f6f28132486460.jpg,GARBAGE,339,278,330,282
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,135,72,400,333
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,107,-6,416,338
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,640,562,423,356
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,560,510,403,343
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,592,537,412,377
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,828,741,322,261
3,59cb809e7217e79f1bcd82f483fe0beb.jpg,GARBAGE,883,825,309,242
8,59cb809e7217e79f1bcd82f483fe0beb.jpg,SAND_ON_ROAD,856,797,304,252
3,d149e802734101dcec789546e296c1da.jpg,GARBAGE,220,81,313,239
3,d149e802734101dcec789546e296c1da.jpg,GARBAGE,84,7,299,233
3,d149e802734101dcec789546e296c1da.jpg,GARBAGE,386,258,319,224
3,507cb9111a29572d44e15f4cf22842ab.jpg,GARBAGE,501,409,204,147
3,507cb9111a29572d44e15f4cf22842ab.jpg,GARBAGE,235,146,212,152
3,507cb9111a29572d44e15f4cf22842ab.jpg,GARBAGE,859,776,189,135
7,9d283c713d4b8aa11e1e105fd81b60f5.jpg,BAD_BILLBOARD,537,311,230,73
8,d5111589c584db9f8561f6630acc28b8.jpg,SAND_ON_ROAD,574,513,229,179
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,202,113,235,186
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,118,58,225,187
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,78,-11,236,186
3,4c396eefd2b42d35fff5d35159a46179.jpg,GARBAGE,100,28,285,231
7,4c396eefd2b42d35fff5d35159a46179.jpg,BAD_BILLBOARD,272,151,255,94
7,cc01f935e9bf642a9b2bfed5ef0e141f.jpg,BAD_BILLBOARD,1082,259,462,-133
9,1cf11545609cfaf68f21e3d3e3b7434b.jpg,CLUTTER_SIDEWALK,380,-77,313,156
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,970,901,276,209
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,869,814,243,202
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,777,737,264,227
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,698,652,262,220
3,1cf11545609cfaf68f21e3d3e3b7434b.jpg,GARBAGE,609,552,267,220
3,20a3a5f32c46da51ba26b81edfb0ff2e.jpg,GARBAGE,109,47,339,281
8,0ddb6b1201c80f88139ef0c7da78d3be.jpg,SAND_ON_ROAD,343,229,195,138
0,0ddb6b1201c80f88139ef0c7da78d3be.jpg,GRAFFITI,332,274,165,137
0,0ddb6b1201c80f88139ef0c7da78d3be.jpg,GRAFFITI,460,364,180,126
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,306,220,220,150
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,296,145,231,158
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,211,123,227,180
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,143,62,245,194
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,89,-15,269,205
3,6a1d222cc2200a9930724f70ac8fa267.jpg,GARBAGE,866,754,215,160
2,31a529e6c2aea879fba6ac34b989f5c5.jpg,POTHOLES,496,336,366,239
8,31a529e6c2aea879fba6ac34b989f5c5.jpg,SAND_ON_ROAD,472,319,255,182
2,8775cc3da635316807bdc21475cd44f0.jpg,POTHOLES,398,182,392,228
2,8775cc3da635316807bdc21475cd44f0.jpg,POTHOLES,325,72,531,314
3,fa2405166ec7764b052959f55b2cb21e.jpg,GARBAGE,690,501,315,194
2,ccf8855208e2b9d72fbedad86eeb0f26.jpg,POTHOLES,722,370,572,371
10,f8158fe223a281f8515f561d1cfac005.jpg,UNKEPT_FACADE,1024,674,198,-5
7,576fdded4c38bbb1133bc4bf0a74f7a1.jpg,BAD_BILLBOARD,443,304,225,161
4,3aaf355cba401f8999454a0826254e6f.jpg,CONSTRUCTION_ROAD,324,52,266,86
4,3aaf355cba401f8999454a0826254e6f.jpg,CONSTRUCTION_ROAD,178,-31,315,65
2,dd1a488104dc1eacf25efa9d97d6ff6e.jpg,POTHOLES,416,137,464,278
2,dd1a488104dc1eacf25efa9d97d6ff6e.jpg,POTHOLES,613,325,409,264
3,7cb395d1ac761f8f7984ae4859774ac3.jpg,GARBAGE,369,174,336,231
3,7cb395d1ac761f8f7984ae4859774ac3.jpg,GARBAGE,419,195,441,354
3,7cb395d1ac761f8f7984ae4859774ac3.jpg,GARBAGE,730,290,435,347
9,7cb395d1ac761f8f7984ae4859774ac3.jpg,CLUTTER_SIDEWALK,742,0,464,329
9,7cb395d1ac761f8f7984ae4859774ac3.jpg,CLUTTER_SIDEWALK,986,474,416,340
7,b4a32d3f2e3578f75a069bbaf2f912c0.jpg,BAD_BILLBOARD,1129,281,376,-102
9,cd31c52aae1c0579f41d357b2a906233.jpg,CLUTTER_SIDEWALK,407,-85,418,285
9,cd31c52aae1c0579f41d357b2a906233.jpg,CLUTTER_SIDEWALK,798,235,377,302
3,cd31c52aae1c0579f41d357b2a906233.jpg,GARBAGE,488,412,355,312
3,cd31c52aae1c0579f41d357b2a906233.jpg,GARBAGE,174,11,372,326
3,119e7e83e0ed58f2cf8d45fa59f0ecf6.jpg,GARBAGE,899,771,263,185
0,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GRAFFITI,119,0,213,134
0,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GRAFFITI,102,-30,249,135
0,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GRAFFITI,192,85,221,151
3,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GARBAGE,652,600,203,151
3,2c7f4f5ea2611ebcb59b42facf948aff.jpg,GARBAGE,660,519,295,220
8,5c2f8d84f93e40593dc0242df618e58c.jpg,SAND_ON_ROAD,713,441,40,-7
8,5c2f8d84f93e40593dc0242df618e58c.jpg,SAND_ON_ROAD,239,65,25,-7
9,55efb30f6c36ec08b6e2b30bc206eff8.jpg,CLUTTER_SIDEWALK,401,-41,411,267
3,55efb30f6c36ec08b6e2b30bc206eff8.jpg,GARBAGE,278,189,356,308
3,55efb30f6c36ec08b6e2b30bc206eff8.jpg,GARBAGE,218,109,394,344
3,9973f82d68e89964288b71ccb1d6e3c2.jpg,GARBAGE,314,245,277,227
3,9973f82d68e89964288b71ccb1d6e3c2.jpg,GARBAGE,400,310,268,221
3,9973f82d68e89964288b71ccb1d6e3c2.jpg,GARBAGE,555,494,300,252
7,3fe50039b743fd8338d03afee7fb777f.jpg,BAD_BILLBOARD,974,866,124,63
4,cba9618c645e88f60c438a3fa95cec98.jpg,CONSTRUCTION_ROAD,759,-98,587,3
9,29b79f5da4cca82d0aac98789d16d888.jpg,CLUTTER_SIDEWALK,724,345,317,219
9,29b79f5da4cca82d0aac98789d16d888.jpg,CLUTTER_SIDEWALK,942,599,309,230
3,c01e29696d4a83eb3d3547d0595ef0f9.jpg,GARBAGE,453,417,334,279
3,30ac6329f9e4a641952d0038d590a960.jpg,GARBAGE,713,607,328,267
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,606,317,398,198
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,419,214,387,262
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,286,42,470,255
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,748,545,311,220
2,72971021effb4673ece4a6a4196b0415.jpg,POTHOLES,709,604,231,151
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,1063,450,500,221
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,667,478,333,223
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,357,87,291,224
4,dd28c66ed76c1f5fe721cdec3c84e4ab.jpg,CONSTRUCTION_ROAD,530,298,305,224
7,adff0e914f5bfd278ff805a2f4ba8968.jpg,BAD_BILLBOARD,272,163,217,139
7,adff0e914f5bfd278ff805a2f4ba8968.jpg,BAD_BILLBOARD,315,256,204,169
3,adff0e914f5bfd278ff805a2f4ba8968.jpg,GARBAGE,786,724,260,222
9,e067510c36eeef4d76fa141ba42cb962.jpg,CLUTTER_SIDEWALK,410,33,373,280
9,e067510c36eeef4d76fa141ba42cb962.jpg,CLUTTER_SIDEWALK,917,336,377,291
3,e067510c36eeef4d76fa141ba42cb962.jpg,GARBAGE,678,581,351,301
3,e067510c36eeef4d76fa141ba42cb962.jpg,GARBAGE,244,122,351,318
1,e067510c36eeef4d76fa141ba42cb962.jpg,FADED_SIGNAGE,141,-39,275,153
2,770a0e707375b07136ae393352855e54.jpg,POTHOLES,371,287,351,302
2,770a0e707375b07136ae393352855e54.jpg,POTHOLES,376,265,434,369
2,770a0e707375b07136ae393352855e54.jpg,POTHOLES,619,459,506,220
3,9fcf99dd8e49848c9f8f54a6585d47ca.jpg,GARBAGE,612,511,406,361
3,9fcf99dd8e49848c9f8f54a6585d47ca.jpg,GARBAGE,774,663,436,366
7,4feb51faad5b873ce2dcde926d2e76c3.jpg,BAD_BILLBOARD,462,281,113,37
3,0accacf1a65fa522ce87ecf98b00a05b.jpg,GARBAGE,790,737,287,244
7,b26bb88bc14a95f8822458f1e6199e88.jpg,BAD_BILLBOARD,615,-170,172,-37
3,b26bb88bc14a95f8822458f1e6199e88.jpg,GARBAGE,101,18,315,265
7,1889382cab3ef1ea339d9ee8d57a9f30.jpg,BAD_BILLBOARD,973,847,212,110
0,c03427b88d53b8c6c022e277037531e1.jpg,GRAFFITI,567,410,199,102
3,efb74261bf44e1692ddd7b6491f4abab.jpg,GARBAGE,283,217,336,287
3,a86ca4a26183023c23560b74320253b1.jpg,GARBAGE,880,770,292,202
2,c8d078363f2c7ee89a764af418d88b4e.jpg,POTHOLES,734,563,384,223
2,c8d078363f2c7ee89a764af418d88b4e.jpg,POTHOLES,492,369,307,233
7,bb7f099a54ce588f2e95d1164861a626.jpg,BAD_BILLBOARD,600,537,197,159
3,0993d7ddddb267d09268b71868821b5f.jpg,GARBAGE,811,744,287,230
4,130755a64f5759a35a6365fb1bddf583.jpg,CONSTRUCTION_ROAD,119,-4,281,233
4,130755a64f5759a35a6365fb1bddf583.jpg,CONSTRUCTION_ROAD,872,677,318,230
4,130755a64f5759a35a6365fb1bddf583.jpg,CONSTRUCTION_ROAD,990,802,314,224
2,37e1d8b8220f922bde41d637f88122a6.jpg,POTHOLES,620,273,423,281
2,1abcbe58fe17f144c784ca46e9787309.jpg,POTHOLES,812,624,313,208
3,5ad4619dc51664eb5c05364a229e000a.jpg,GARBAGE,1001,827,306,173
3,5ad4619dc51664eb5c05364a229e000a.jpg,GARBAGE,897,770,297,189
3,5ad4619dc51664eb5c05364a229e000a.jpg,GARBAGE,869,733,257,160
3,5ad4619dc51664eb5c05364a229e000a.jpg,GARBAGE,765,689,239,170
3,5ad4619dc51664eb5c05364a229e000a.jpg,GARBAGE,710,646,244,183
3,5ad4619dc51664eb5c05364a229e000a.jpg,GARBAGE,697,603,263,180
2,5ad4619dc51664eb5c05364a229e000a.jpg,POTHOLES,974,178,615,240
3,ba0c1f732eaaaae1bb3d0ecebe310d14.jpg,GARBAGE,979,896,386,331
3,48d82686420e3cecaf222712eac1b9bf.jpg,GARBAGE,754,485,358,232
7,ee535cec625a03eef1922c02f78519df.jpg,BAD_BILLBOARD,819,689,199,117
7,ee535cec625a03eef1922c02f78519df.jpg,BAD_BILLBOARD,614,560,194,159
4,181b71e92880d3be02b4d9bda7feaa4c.jpg,CONSTRUCTION_ROAD,536,-51,452,123
4,181b71e92880d3be02b4d9bda7feaa4c.jpg,CONSTRUCTION_ROAD,1046,331,476,168
4,6198f705e117ad6dbb60a4e67700d355.jpg,CONSTRUCTION_ROAD,564,354,270,105
4,6198f705e117ad6dbb60a4e67700d355.jpg,CONSTRUCTION_ROAD,1068,365,442,-14
4,6198f705e117ad6dbb60a4e67700d355.jpg,CONSTRUCTION_ROAD,227,-65,342,165
3,4875e1707b56d4fc9414bca6a4649395.jpg,GARBAGE,955,867,336,266
3,4875e1707b56d4fc9414bca6a4649395.jpg,GARBAGE,921,822,287,206
2,5fd25bb0a39c81d60391b06e388583e8.jpg,POTHOLES,572,425,350,200
2,5fd25bb0a39c81d60391b06e388583e8.jpg,POTHOLES,651,391,605,261
2,5fd25bb0a39c81d60391b06e388583e8.jpg,POTHOLES,989,591,386,155
4,ff8f0801c4c7cbdc6bd85f191026676c.jpg,CONSTRUCTION_ROAD,757,548,332,83
4,ff8f0801c4c7cbdc6bd85f191026676c.jpg,CONSTRUCTION_ROAD,1037,589,470,-10
4,ff8f0801c4c7cbdc6bd85f191026676c.jpg,CONSTRUCTION_ROAD,384,176,305,90
4,ff8f0801c4c7cbdc6bd85f191026676c.jpg,CONSTRUCTION_ROAD,332,-54,350,58
9,3f1a1639587a7e317ed3e3f9ff78053d.jpg,CLUTTER_SIDEWALK,524,-75,278,212
9,3f1a1639587a7e317ed3e3f9ff78053d.jpg,CLUTTER_SIDEWALK,788,394,274,210
3,3f1a1639587a7e317ed3e3f9ff78053d.jpg,GARBAGE,477,381,339,291
0,1be92ee262b72189de684d7fac8f2e18.jpg,GRAFFITI,455,316,292,212
0,1be92ee262b72189de684d7fac8f2e18.jpg,GRAFFITI,586,510,300,195
3,1e899d495b914b917cd8a73c7b23ab64.jpg,GARBAGE,782,684,284,220
3,1e899d495b914b917cd8a73c7b23ab64.jpg,GARBAGE,296,161,319,259
3,1e899d495b914b917cd8a73c7b23ab64.jpg,GARBAGE,193,82,353,281
3,1e899d495b914b917cd8a73c7b23ab64.jpg,GARBAGE,143,-21,375,302
7,59d9507cf6251a5b6b28af599975f75e.jpg,BAD_BILLBOARD,208,81,224,125
7,59d9507cf6251a5b6b28af599975f75e.jpg,BAD_BILLBOARD,122,3,210,128
9,8e0663002a2162cca750b31a0ba548a7.jpg,CLUTTER_SIDEWALK,411,36,294,155
9,8e0663002a2162cca750b31a0ba548a7.jpg,CLUTTER_SIDEWALK,642,268,318,154
3,890c0a3b3ade733f99f1d5b3b9b95592.jpg,GARBAGE,301,63,309,251
3,890c0a3b3ade733f99f1d5b3b9b95592.jpg,GARBAGE,334,235,297,246
9,890c0a3b3ade733f99f1d5b3b9b95592.jpg,CLUTTER_SIDEWALK,517,-125,328,217
9,890c0a3b3ade733f99f1d5b3b9b95592.jpg,CLUTTER_SIDEWALK,1003,580,307,186
3,530fdad6cdeaf714b87be867207b9743.jpg,GARBAGE,263,191,274,227
3,9caff51e4399b0e4b9c5cd8f4af3399e.jpg,GARBAGE,257,106,312,159
2,0b1bab05fe5811f615a96423526bcecb.jpg,POTHOLES,319,183,205,130
9,0bc9a9833b2626aac2aca5a98ea3a986.jpg,CLUTTER_SIDEWALK,498,-87,300,171
9,0bc9a9833b2626aac2aca5a98ea3a986.jpg,CLUTTER_SIDEWALK,656,460,282,199
9,0bc9a9833b2626aac2aca5a98ea3a986.jpg,CLUTTER_SIDEWALK,843,572,303,231
3,1e936a81bc827fa36f62d0c2a05cd4b6.jpg,GARBAGE,775,613,365,232
3,1e936a81bc827fa36f62d0c2a05cd4b6.jpg,GARBAGE,630,551,316,236
8,1e936a81bc827fa36f62d0c2a05cd4b6.jpg,SAND_ON_ROAD,844,643,298,134
0,1e936a81bc827fa36f62d0c2a05cd4b6.jpg,GRAFFITI,916,700,340,220
3,5e6d24c90fa53840c9dd37707142e483.jpg,GARBAGE,432,327,289,207
4,5e6d24c90fa53840c9dd37707142e483.jpg,CONSTRUCTION_ROAD,824,703,275,165
3,3f933528a65d9a9b146ce6496af6f953.jpg,GARBAGE,852,605,359,181
3,3f933528a65d9a9b146ce6496af6f953.jpg,GARBAGE,88,23,231,184
9,7d42c3b87e533fccd5e9ff2665b74648.jpg,CLUTTER_SIDEWALK,569,-70,292,205
9,7d42c3b87e533fccd5e9ff2665b74648.jpg,CLUTTER_SIDEWALK,716,376,305,214
3,7d42c3b87e533fccd5e9ff2665b74648.jpg,GARBAGE,668,560,297,207
3,1ac405bf8145b36f8a2be0dc289d596b.jpg,GARBAGE,147,-42,365,249
3,1ac405bf8145b36f8a2be0dc289d596b.jpg,GARBAGE,195,90,258,198
3,1ac405bf8145b36f8a2be0dc289d596b.jpg,GARBAGE,125,56,250,205
3,1ac405bf8145b36f8a2be0dc289d596b.jpg,GARBAGE,123,1,266,201
3,1ac405bf8145b36f8a2be0dc289d596b.jpg,GARBAGE,989,821,376,291
4,c492e7da23e52507d59a9883f3191fba.jpg,CONSTRUCTION_ROAD,603,178,335,149
4,c492e7da23e52507d59a9883f3191fba.jpg,CONSTRUCTION_ROAD,1021,420,434,136
3,c492e7da23e52507d59a9883f3191fba.jpg,GARBAGE,762,575,375,291
2,ba39e98ea801cbe4acd69d6529052bb3.jpg,POTHOLES,490,433,360,306
2,ba39e98ea801cbe4acd69d6529052bb3.jpg,POTHOLES,396,305,394,313
9,fc762881a887c6a6e9c45293c989f735.jpg,CLUTTER_SIDEWALK,392,-35,269,162
9,fc762881a887c6a6e9c45293c989f735.jpg,CLUTTER_SIDEWALK,713,248,280,144
9,fc762881a887c6a6e9c45293c989f735.jpg,CLUTTER_SIDEWALK,967,577,289,151
5,5a8dbc93d64b90f6087973d2ecdb1260.jpg,BROKEN_SIGNAGE,679,646,233,162
3,bb63c345cc66231064cbdb0878c05804.jpg,GARBAGE,790,720,519,459
3,bb63c345cc66231064cbdb0878c05804.jpg,GARBAGE,410,344,303,260
3,bb63c345cc66231064cbdb0878c05804.jpg,GARBAGE,366,318,296,259
3,bb63c345cc66231064cbdb0878c05804.jpg,GARBAGE,149,92,376,333
3,3cf691121c0dcda9098536cb0e3cd2e0.jpg,GARBAGE,631,518,304,229
3,762208426452cacc81a3d6207fdc323d.jpg,GARBAGE,96,57,291,245
3,b18067badcf967e9d34cd2fb7b50ee7b.jpg,GARBAGE,584,531,347,300
3,b18067badcf967e9d34cd2fb7b50ee7b.jpg,GARBAGE,384,303,341,280
3,1a5d122c1f23b83fd97a797b7919e5b5.jpg,GARBAGE,653,543,383,324
3,1a5d122c1f23b83fd97a797b7919e5b5.jpg,GARBAGE,928,856,400,340
10,864c4cfa7d045c757d2680f45b52163a.jpg,UNKEPT_FACADE,548,416,186,145
10,864c4cfa7d045c757d2680f45b52163a.jpg,UNKEPT_FACADE,853,703,200,123
10,864c4cfa7d045c757d2680f45b52163a.jpg,UNKEPT_FACADE,373,211,187,145
3,99ee5ef17c37a2312854967cf6547298.jpg,GARBAGE,252,135,306,212
3,99ee5ef17c37a2312854967cf6547298.jpg,GARBAGE,912,809,296,220
3,f643dbf2b0a3d3bae9c90b3eac754cd3.jpg,GARBAGE,926,692,375,289
3,f643dbf2b0a3d3bae9c90b3eac754cd3.jpg,GARBAGE,973,875,363,298
3,80b12edc76bd99292ad7df2a78601cbf.jpg,GARBAGE,796,713,354,280
3,80b12edc76bd99292ad7df2a78601cbf.jpg,GARBAGE,889,722,364,174
10,ae1304db69bbd6026214ac9050a07336.jpg,UNKEPT_FACADE,1001,492,167,-44
3,86393aebfe8eef0323b9885ddbf45643.jpg,GARBAGE,703,627,385,296
3,86393aebfe8eef0323b9885ddbf45643.jpg,GARBAGE,721,620,312,239
9,2f2d0442125982c45cb776238470a02f.jpg,CLUTTER_SIDEWALK,502,183,376,278
3,673691e89f12f61c13a041f9e0cf5f8a.jpg,GARBAGE,733,684,309,235
8,673691e89f12f61c13a041f9e0cf5f8a.jpg,SAND_ON_ROAD,582,493,227,187
7,cfc345f46ea0026f3380f2f61bee71ec.jpg,BAD_BILLBOARD,918,825,86,12
2,a764025e9b89a50aea9aad46aceb97e7.jpg,POTHOLES,556,458,327,217
2,a764025e9b89a50aea9aad46aceb97e7.jpg,POTHOLES,668,363,517,350
2,a764025e9b89a50aea9aad46aceb97e7.jpg,POTHOLES,318,126,330,238
7,87bd505c93748bba91733c8cae6af1ff.jpg,BAD_BILLBOARD,278,44,138,8
2,a8ec1f73cefe2c4058dded1438728cae.jpg,POTHOLES,369,79,526,307
3,734278d3feef51c3b7f72020d562102f.jpg,GARBAGE,394,249,256,188
3,734278d3feef51c3b7f72020d562102f.jpg,GARBAGE,202,91,254,172
3,734278d3feef51c3b7f72020d562102f.jpg,GARBAGE,510,176,332,181
4,e7e807de404ea30c4daecd5b30cd525e.jpg,CONSTRUCTION_ROAD,167,-23,296,125
4,e7e807de404ea30c4daecd5b30cd525e.jpg,CONSTRUCTION_ROAD,414,288,232,156
9,5a16e0b4d06b1c513c2432e6dae44939.jpg,CLUTTER_SIDEWALK,479,85,316,189
